origin,dest,carrier,dep_delay,arr_delay,air_time,seats,temp
JFK,LAX,VX,1,2,347,182,71.6
JFK,LAX,VX,1,9,336,182,71.6
JFK,LAX,VX,1,10,367,182,71.6
JFK,LAX,VX,1,16,344,182,71.6
JFK,LAX,VX,2,-38,330,182,71.6
JFK,LAX,VX,2,-33,322,182,71.6
JFK,LAX,VX,2,-31,319,182,71.6
JFK,LAX,VX,2,-16,342,182,71.6
JFK,LAX,VX,2,-12,346,182,71.6
JFK,LAX,VX,2,-10,349,182,71.6
JFK,LAX,VX,2,-2,342,182,71.6
JFK,LAX,VX,2,7,359,182,71.6
JFK,LAX,VX,2,22,361,182,71.6
JFK,LAX,VX,3,-25,335,182,71.6
JFK,LAX,VX,3,-16,342,182,71.6
JFK,LAX,VX,3,-16,346,182,71.6
JFK,LAX,VX,3,-12,358,182,71.6
JFK,LAX,VX,3,-10,344,182,71.6
JFK,LAX,VX,3,-8,344,182,71.6
JFK,LAX,VX,3,-6,350,182,71.6
JFK,LAX,VX,3,-5,359,182,71.6
JFK,LAX,VX,3,-4,345,182,71.6
JFK,LAX,VX,3,-3,349,182,71.6
JFK,LAX,VX,3,0,368,182,71.6
JFK,LAX,VX,3,1,363,182,71.6
JFK,LAX,VX,3,4,360,182,71.6
JFK,LAX,VX,4,-31,327,182,71.6
JFK,LAX,VX,4,-31,340,182,71.6
JFK,LAX,VX,4,-23,340,182,71.6
JFK,LAX,VX,4,-19,354,182,71.6
JFK,LAX,VX,4,-16,341,182,71.6
JFK,LAX,VX,4,-9,348,182,71.6
JFK,LAX,VX,4,5,360,182,71.6
JFK,LAX,VX,5,-41,318,182,71.6
JFK,LAX,VX,5,-27,323,182,71.6
JFK,LAX,VX,5,-21,338,182,71.6
JFK,LAX,VX,5,-17,343,182,71.6
JFK,LAX,VX,5,-13,333,182,71.6
JFK,LAX,VX,5,-12,345,182,71.6
JFK,LAX,VX,5,-1,348,182,71.6
JFK,LAX,VX,5,6,353,182,71.6
JFK,LAX,VX,5,11,344,182,71.6
JFK,LAX,VX,6,-55,307,182,71.6
JFK,LAX,VX,6,-37,315,182,71.6
JFK,LAX,VX,6,-33,321,182,71.6
JFK,LAX,VX,6,-28,329,182,71.6
JFK,LAX,VX,6,21,365,182,71.6
JFK,LAX,VX,7,-47,322,182,71.6
JFK,LAX,VX,7,-45,309,182,71.6
JFK,LAX,VX,7,-15,319,182,71.6
JFK,LAX,VX,7,7,343,182,71.6
JFK,LAX,VX,8,-17,343,182,71.6
JFK,LAX,VX,8,-16,342,182,71.6
JFK,LAX,VX,8,-6,346,182,71.6
JFK,LAX,VX,8,-2,342,182,71.6
JFK,LAX,VX,8,-1,352,182,71.6
JFK,LAX,VX,8,-1,358,182,71.6
JFK,LAX,VX,8,4,361,182,71.6
JFK,LAX,VX,9,-49,312,182,71.6
JFK,LAX,VX,9,9,348,182,71.6
JFK,LAX,VX,9,22,347,182,71.6
JFK,LAX,VX,10,-24,336,182,71.6
JFK,LAX,VX,10,-11,349,182,71.6
JFK,LAX,VX,10,-7,346,182,71.6
JFK,LAX,VX,10,-3,359,182,71.6
JFK,LAX,VX,11,-29,323,182,71.6
JFK,LAX,VX,11,-16,335,182,71.6
JFK,LAX,VX,12,-8,338,182,71.6
JFK,LAX,VX,12,5,337,182,71.6
JFK,LAX,VX,12,8,362,182,71.6
JFK,LAX,VX,13,1,342,182,71.6
JFK,LAX,VX,13,12,348,182,71.6
JFK,LAX,VX,13,18,354,182,71.6
JFK,LAX,VX,13,19,355,182,71.6
JFK,LAX,VX,14,-48,297,182,71.6
JFK,LAX,VX,14,-25,319,182,71.6
JFK,LAX,VX,14,-18,344,182,71.6
JFK,LAX,VX,14,4,349,182,71.6
JFK,LAX,VX,16,4,326,182,71.6
JFK,LAX,VX,17,-41,314,182,71.6
JFK,LAX,VX,17,-22,332,182,71.6
JFK,LAX,VX,17,-13,311,182,71.6
JFK,LAX,VX,17,1,351,182,71.6
JFK,LAX,VX,18,4,359,182,71.6
JFK,LAX,VX,18,17,342,182,71.6
JFK,LAX,VX,19,-30,315,182,71.6
JFK,LAX,VX,19,4,345,182,71.6
JFK,LAX,VX,20,-34,312,182,71.6
JFK,LAX,VX,20,-12,320,182,71.6
JFK,LAX,VX,20,-3,337,182,71.6
JFK,LAX,VX,21,-15,325,182,71.6
JFK,LAX,VX,22,-20,333,182,71.6
JFK,LAX,VX,23,-33,306,182,71.6
JFK,LAX,VX,23,17,342,182,71.6
JFK,LAX,VX,25,-26,318,182,71.6
JFK,LAX,VX,26,18,349,182,71.6
JFK,LAX,VX,27,-11,324,182,71.6
JFK,LAX,VX,27,1,336,182,71.6
JFK,LAX,VX,28,4,328,182,71.6
JFK,LAX,VX,28,25,344,182,71.6
JFK,LAX,VX,30,-17,318,182,71.6
JFK,LAX,VX,30,12,320,182,71.6
JFK,LAX,VX,30,38,370,182,71.6
JFK,LAX,VX,31,12,342,182,71.6
JFK,LAX,VX,31,34,354,182,71.6
JFK,LAX,VX,34,-11,319,182,71.6
JFK,LAX,VX,41,34,354,182,71.6
JFK,LAX,VX,46,50,353,182,71.6
JFK,LAX,VX,50,2,317,182,71.6
JFK,LAX,VX,64,29,328,182,71.6
JFK,LAX,VX,67,34,327,182,71.6
JFK,LAX,VX,70,47,338,182,71.6
JFK,LAX,VX,76,113,338,182,71.6
JFK,LAX,VX,100,105,366,182,71.6
JFK,LAX,VX,121,82,328,182,71.6
JFK,LAX,VX,126,91,329,182,71.6
JFK,LAX,VX,128,113,352,182,71.6
JFK,LAX,VX,151,122,340,182,71.6
JFK,LAX,VX,176,140,332,182,71.6
JFK,LAX,VX,192,229,366,182,71.6
JFK,LAX,VX,262,223,322,182,71.6
JFK,LAX,VX,,,,182,71.6
JFK,LAX,B6,-10,-52,317,200,71.6
JFK,LAX,B6,-9,-17,339,200,71.6
JFK,LAX,B6,-8,-47,307,200,71.6
JFK,LAX,B6,-8,-41,307,200,71.6
JFK,LAX,B6,-7,-32,330,200,71.6
JFK,LAX,B6,-7,-25,332,200,71.6
JFK,LAX,B6,-7,-21,341,200,71.6
JFK,LAX,B6,-7,-20,330,200,71.6
JFK,LAX,B6,-7,-11,339,200,71.6
JFK,LAX,B6,-7,-2,343,200,71.6
JFK,LAX,B6,-7,3,340,200,71.6
JFK,LAX,B6,-6,-21,337,200,71.6
JFK,LAX,B6,-6,-16,355,200,71.6
JFK,LAX,B6,-6,18,364,200,71.6
JFK,LAX,B6,-6,21,358,200,71.6
JFK,LAX,B6,-5,-39,318,200,71.6
JFK,LAX,B6,-5,-36,331,200,71.6
JFK,LAX,B6,-5,-32,317,200,71.6
JFK,LAX,B6,-5,-32,326,200,71.6
JFK,LAX,B6,-5,-32,334,200,71.6
JFK,LAX,B6,-5,-29,326,200,71.6
JFK,LAX,B6,-5,-25,332,200,71.6
JFK,LAX,B6,-5,-20,334,200,71.6
JFK,LAX,B6,-5,-19,350,200,71.6
JFK,LAX,B6,-5,-14,338,200,71.6
JFK,LAX,B6,-5,-10,336,200,71.6
JFK,LAX,B6,-5,-8,333,200,71.6
JFK,LAX,B6,-5,-8,343,200,71.6
JFK,LAX,B6,-5,0,338,200,71.6
JFK,LAX,B6,-5,3,358,200,71.6
JFK,LAX,B6,-5,7,361,200,71.6
JFK,LAX,B6,-4,-44,332,200,71.6
JFK,LAX,B6,-4,-41,318,200,71.6
JFK,LAX,B6,-4,-39,308,200,71.6
JFK,LAX,B6,-4,-37,326,200,71.6
JFK,LAX,B6,-4,-36,315,200,71.6
JFK,LAX,B6,-4,-34,323,200,71.6
JFK,LAX,B6,-4,-34,340,200,71.6
JFK,LAX,B6,-4,-23,334,200,71.6
JFK,LAX,B6,-4,-23,344,200,71.6
JFK,LAX,B6,-4,-20,329,200,71.6
JFK,LAX,B6,-4,-20,335,200,71.6
JFK,LAX,B6,-4,-19,332,200,71.6
JFK,LAX,B6,-4,-19,338,200,71.6
JFK,LAX,B6,-4,-18,333,200,71.6
JFK,LAX,B6,-4,-16,351,200,71.6
JFK,LAX,B6,-4,-14,352,200,71.6
JFK,LAX,B6,-4,-13,335,200,71.6
JFK,LAX,B6,-4,-11,342,200,71.6
JFK,LAX,B6,-4,-11,347,200,71.6
JFK,LAX,B6,-4,-9,327,200,71.6
JFK,LAX,B6,-4,-9,340,200,71.6
JFK,LAX,B6,-4,-9,348,200,71.6
JFK,LAX,B6,-4,-3,346,200,71.6
JFK,LAX,B6,-4,-2,356,200,71.6
JFK,LAX,B6,-4,0,352,200,71.6
JFK,LAX,B6,-4,3,345,200,71.6
JFK,LAX,B6,-4,5,353,200,71.6
JFK,LAX,B6,-4,9,346,200,71.6
JFK,LAX,B6,-3,-31,326,200,71.6
JFK,LAX,B6,-3,-27,330,200,71.6
JFK,LAX,B6,-3,-18,336,200,71.6
JFK,LAX,B6,-3,-17,330,200,71.6
JFK,LAX,B6,-3,-17,331,200,71.6
JFK,LAX,B6,-3,-17,341,200,71.6
JFK,LAX,B6,-3,-12,358,200,71.6
JFK,LAX,B6,-3,-11,349,200,71.6
JFK,LAX,B6,-3,-9,343,200,71.6
JFK,LAX,B6,-3,-8,351,200,71.6
JFK,LAX,B6,-3,-3,348,200,71.6
JFK,LAX,B6,-3,-1,347,200,71.6
JFK,LAX,B6,-3,0,336,200,71.6
JFK,LAX,B6,-3,7,346,200,71.6
JFK,LAX,B6,-3,7,353,200,71.6
JFK,LAX,B6,-3,8,346,200,71.6
JFK,LAX,B6,-3,12,355,200,71.6
JFK,LAX,B6,-2,-38,307,200,71.6
JFK,LAX,B6,-2,-34,334,200,71.6
JFK,LAX,B6,-2,-33,334,200,71.6
JFK,LAX,B6,-2,-28,325,200,71.6
JFK,LAX,B6,-2,-24,324,200,71.6
JFK,LAX,B6,-2,-23,327,200,71.6
JFK,LAX,B6,-2,-19,342,200,71.6
JFK,LAX,B6,-2,-11,333,200,71.6
JFK,LAX,B6,-2,-9,349,200,71.6
JFK,LAX,B6,-2,-8,348,200,71.6
JFK,LAX,B6,-2,-7,347,200,71.6
JFK,LAX,B6,-2,-4,346,200,71.6
JFK,LAX,B6,-2,1,344,200,71.6
JFK,LAX,B6,-2,3,348,200,71.6
JFK,LAX,B6,-2,6,353,200,71.6
JFK,LAX,B6,-2,7,347,200,71.6
JFK,LAX,B6,-2,30,350,200,71.6
JFK,LAX,B6,-2,46,354,200,71.6
JFK,LAX,B6,-1,-58,297,200,71.6
JFK,LAX,B6,-1,-40,319,200,71.6
JFK,LAX,B6,-1,-34,322,200,71.6
JFK,LAX,B6,-1,-32,323,200,71.6
JFK,LAX,B6,-1,-29,327,200,71.6
JFK,LAX,B6,-1,-25,331,200,71.6
JFK,LAX,B6,-1,-25,337,200,71.6
JFK,LAX,B6,-1,-25,339,200,71.6
JFK,LAX,B6,-1,-18,338,200,71.6
JFK,LAX,B6,-1,-18,339,200,71.6
JFK,LAX,B6,-1,-17,312,200,71.6
JFK,LAX,B6,-1,-17,338,200,71.6
JFK,LAX,B6,-1,-13,315,200,71.6
JFK,LAX,B6,-1,-10,348,200,71.6
JFK,LAX,B6,-1,-3,353,200,71.6
JFK,LAX,B6,-1,-3,355,200,71.6
JFK,LAX,B6,-1,-2,353,200,71.6
JFK,LAX,B6,-1,-1,343,200,71.6
JFK,LAX,B6,-1,8,349,200,71.6
JFK,LAX,B6,-1,19,354,200,71.6
JFK,LAX,B6,-1,23,339,200,71.6
JFK,LAX,B6,-1,26,359,200,71.6
JFK,LAX,B6,0,-39,320,200,71.6
JFK,LAX,B6,0,-37,291,200,71.6
JFK,LAX,B6,0,-32,319,200,71.6
JFK,LAX,B6,0,-31,324,200,71.6
JFK,LAX,B6,0,-27,326,200,71.6
JFK,LAX,B6,0,-26,329,200,71.6
JFK,LAX,B6,0,-18,334,200,71.6
JFK,LAX,B6,0,-17,337,200,71.6
JFK,LAX,B6,0,-15,340,200,71.6
JFK,LAX,B6,0,-12,333,200,71.6
JFK,LAX,B6,0,-9,323,200,71.6
JFK,LAX,B6,0,-9,340,200,71.6
JFK,LAX,B6,0,-9,341,200,71.6
JFK,LAX,B6,0,-8,343,200,71.6
JFK,LAX,B6,0,-7,336,200,71.6
JFK,LAX,B6,0,-4,338,200,71.6
JFK,LAX,B6,0,10,360,200,71.6
JFK,LAX,B6,0,12,355,200,71.6
JFK,LAX,B6,0,20,363,200,71.6
JFK,LAX,B6,0,45,351,200,71.6
JFK,LAX,B6,1,-30,316,200,71.6
JFK,LAX,B6,1,-16,333,200,71.6
JFK,LAX,B6,1,-10,337,200,71.6
JFK,LAX,B6,1,-3,341,200,71.6
JFK,LAX,B6,1,7,361,200,71.6
JFK,LAX,B6,2,-30,320,200,71.6
JFK,LAX,B6,2,0,340,200,71.6
JFK,LAX,B6,2,8,346,200,71.6
JFK,LAX,B6,3,-33,325,200,71.6
JFK,LAX,B6,3,-21,327,200,71.6
JFK,LAX,B6,3,-15,340,200,71.6
JFK,LAX,B6,3,0,347,200,71.6
JFK,LAX,B6,3,9,351,200,71.6
JFK,LAX,B6,4,4,350,200,71.6
JFK,LAX,B6,4,10,344,200,71.6
JFK,LAX,B6,5,-21,340,200,71.6
JFK,LAX,B6,5,-10,342,200,71.6
JFK,LAX,B6,5,-7,335,200,71.6
JFK,LAX,B6,5,-6,342,200,71.6
JFK,LAX,B6,6,-12,342,200,71.6
JFK,LAX,B6,6,-10,336,200,71.6
JFK,LAX,B6,6,-8,318,200,71.6
JFK,LAX,B6,6,13,355,200,71.6
JFK,LAX,B6,7,-9,334,200,71.6
JFK,LAX,B6,7,4,337,200,71.6
JFK,LAX,B6,7,6,349,200,71.6
JFK,LAX,B6,7,11,352,200,71.6
JFK,LAX,B6,7,28,364,200,71.6
JFK,LAX,B6,8,-28,325,200,71.6
JFK,LAX,B6,8,-17,341,200,71.6
JFK,LAX,B6,8,-16,340,200,71.6
JFK,LAX,B6,8,-1,342,200,71.6
JFK,LAX,B6,8,5,358,200,71.6
JFK,LAX,B6,9,-48,306,200,71.6
JFK,LAX,B6,9,-19,313,200,71.6
JFK,LAX,B6,9,-7,339,200,71.6
JFK,LAX,B6,9,-5,334,200,71.6
JFK,LAX,B6,10,-34,315,200,71.6
JFK,LAX,B6,10,6,338,200,71.6
JFK,LAX,B6,11,-34,313,200,71.6
JFK,LAX,B6,12,-34,311,200,71.6
JFK,LAX,B6,12,-12,315,200,71.6
JFK,LAX,B6,12,10,340,200,71.6
JFK,LAX,B6,13,-14,331,200,71.6
JFK,LAX,B6,14,11,356,200,71.6
JFK,LAX,B6,15,-2,332,200,71.6
JFK,LAX,B6,16,13,340,200,71.6
JFK,LAX,B6,17,-41,298,200,71.6
JFK,LAX,B6,17,-1,344,200,71.6
JFK,LAX,B6,17,37,329,200,71.6
JFK,LAX,B6,18,-37,313,200,71.6
JFK,LAX,B6,18,-24,310,200,71.6
JFK,LAX,B6,18,0,332,200,71.6
JFK,LAX,B6,19,-14,322,200,71.6
JFK,LAX,B6,19,-9,326,200,71.6
JFK,LAX,B6,20,-1,320,200,71.6
JFK,LAX,B6,25,2,314,200,71.6
JFK,LAX,B6,25,14,339,200,71.6
JFK,LAX,B6,25,81,359,200,71.6
JFK,LAX,B6,26,19,342,200,71.6
JFK,LAX,B6,26,45,320,200,71.6
JFK,LAX,B6,27,-1,329,200,71.6
JFK,LAX,B6,27,,,200,71.6
JFK,LAX,B6,29,12,334,200,71.6
JFK,LAX,B6,29,21,348,200,71.6
JFK,LAX,B6,31,30,345,200,71.6
JFK,LAX,B6,33,-13,301,200,71.6
JFK,LAX,B6,33,17,335,200,71.6
JFK,LAX,B6,35,8,314,200,71.6
JFK,LAX,B6,36,-25,292,200,71.6
JFK,LAX,B6,39,20,338,200,71.6
JFK,LAX,B6,40,31,320,200,71.6
JFK,LAX,B6,41,34,345,200,71.6
JFK,LAX,B6,44,25,347,200,71.6
JFK,LAX,B6,44,47,348,200,71.6
JFK,LAX,B6,64,49,341,200,71.6
JFK,LAX,B6,65,76,349,200,71.6
JFK,LAX,B6,66,23,306,200,71.6
JFK,LAX,B6,66,38,316,200,71.6
JFK,LAX,B6,67,32,317,200,71.6
JFK,LAX,B6,72,74,352,200,71.6
JFK,LAX,B6,81,42,319,200,71.6
JFK,LAX,B6,83,,,200,71.6
JFK,LAX,B6,90,64,324,200,71.6
JFK,LAX,B6,93,115,341,200,71.6
JFK,LAX,B6,95,75,332,200,71.6
JFK,LAX,B6,119,103,332,200,71.6
JFK,LAX,B6,139,141,325,200,71.6
JFK,LAX,B6,,,,200,71.6
JFK,LAX,AA,-11,-35,332,255,71.6
JFK,LAX,AA,-11,-33,333,255,71.6
JFK,LAX,AA,-11,-27,333,255,71.6
JFK,LAX,AA,-11,-27,337,255,71.6
JFK,LAX,AA,-11,-19,346,255,71.6
JFK,LAX,AA,-11,-14,350,255,71.6
JFK,LAX,AA,-10,-49,333,255,71.6
JFK,LAX,AA,-10,-32,327,255,71.6
JFK,LAX,AA,-10,-25,332,255,71.6
JFK,LAX,AA,-10,-17,338,255,71.6
JFK,LAX,AA,-10,-11,351,255,71.6
JFK,LAX,AA,-10,-10,337,255,71.6
JFK,LAX,AA,-9,-52,319,255,71.6
JFK,LAX,AA,-9,-44,312,255,71.6
JFK,LAX,AA,-9,-42,322,255,71.6
JFK,LAX,AA,-9,-34,325,255,71.6
JFK,LAX,AA,-9,-27,345,255,71.6
JFK,LAX,AA,-9,-24,337,255,71.6
JFK,LAX,AA,-9,-23,339,255,71.6
JFK,LAX,AA,-9,-22,326,255,71.6
JFK,LAX,AA,-9,-22,336,255,71.6
JFK,LAX,AA,-9,-19,338,255,71.6
JFK,LAX,AA,-9,-15,341,255,71.6
JFK,LAX,AA,-9,-12,348,255,71.6
JFK,LAX,AA,-9,3,348,255,71.6
JFK,LAX,AA,-9,9,358,255,71.6
JFK,LAX,AA,-8,-48,315,255,71.6
JFK,LAX,AA,-8,-34,332,255,71.6
JFK,LAX,AA,-8,-30,327,255,71.6
JFK,LAX,AA,-8,-30,328,255,71.6
JFK,LAX,AA,-8,-28,343,255,71.6
JFK,LAX,AA,-8,-26,330,255,71.6
JFK,LAX,AA,-8,-25,324,255,71.6
JFK,LAX,AA,-8,-24,340,255,71.6
JFK,LAX,AA,-8,-24,342,255,71.6
JFK,LAX,AA,-8,-23,331,255,71.6
JFK,LAX,AA,-8,-17,344,255,71.6
JFK,LAX,AA,-8,-11,350,255,71.6
JFK,LAX,AA,-8,-10,333,255,71.6
JFK,LAX,AA,-8,-5,346,255,71.6
JFK,LAX,AA,-8,-4,356,255,71.6
JFK,LAX,AA,-8,4,342,255,71.6
JFK,LAX,AA,-7,-49,316,255,71.6
JFK,LAX,AA,-7,-47,335,255,71.6
JFK,LAX,AA,-7,-44,332,255,71.6
JFK,LAX,AA,-7,-42,322,255,71.6
JFK,LAX,AA,-7,-40,324,255,71.6
JFK,LAX,AA,-7,-38,319,255,71.6
JFK,LAX,AA,-7,-30,334,255,71.6
JFK,LAX,AA,-7,-28,326,255,71.6
JFK,LAX,AA,-7,-28,331,255,71.6
JFK,LAX,AA,-7,-26,343,255,71.6
JFK,LAX,AA,-7,-22,333,255,71.6
JFK,LAX,AA,-7,-21,335,255,71.6
JFK,LAX,AA,-7,-20,336,255,71.6
JFK,LAX,AA,-7,-19,337,255,71.6
JFK,LAX,AA,-7,-18,324,255,71.6
JFK,LAX,AA,-7,-18,333,255,71.6
JFK,LAX,AA,-7,-16,341,255,71.6
JFK,LAX,AA,-7,-15,344,255,71.6
JFK,LAX,AA,-7,-14,337,255,71.6
JFK,LAX,AA,-7,-1,347,255,71.6
JFK,LAX,AA,-7,4,358,255,71.6
JFK,LAX,AA,-7,19,375,255,71.6
JFK,LAX,AA,-7,43,356,255,71.6
JFK,LAX,AA,-6,-52,300,255,71.6
JFK,LAX,AA,-6,-48,322,255,71.6
JFK,LAX,AA,-6,-46,308,255,71.6
JFK,LAX,AA,-6,-40,304,255,71.6
JFK,LAX,AA,-6,-34,343,255,71.6
JFK,LAX,AA,-6,-33,337,255,71.6
JFK,LAX,AA,-6,-32,334,255,71.6
JFK,LAX,AA,-6,-32,343,255,71.6
JFK,LAX,AA,-6,-31,323,255,71.6
JFK,LAX,AA,-6,-21,326,255,71.6
JFK,LAX,AA,-6,-20,327,255,71.6
JFK,LAX,AA,-6,-19,334,255,71.6
JFK,LAX,AA,-6,-18,337,255,71.6
JFK,LAX,AA,-6,-17,340,255,71.6
JFK,LAX,AA,-6,-17,342,255,71.6
JFK,LAX,AA,-6,-16,338,255,71.6
JFK,LAX,AA,-6,-15,344,255,71.6
JFK,LAX,AA,-6,-13,332,255,71.6
JFK,LAX,AA,-6,-12,340,255,71.6
JFK,LAX,AA,-6,-10,335,255,71.6
JFK,LAX,AA,-6,-10,345,255,71.6
JFK,LAX,AA,-6,-9,343,255,71.6
JFK,LAX,AA,-6,-9,348,255,71.6
JFK,LAX,AA,-6,-8,348,255,71.6
JFK,LAX,AA,-6,-7,341,255,71.6
JFK,LAX,AA,-6,-6,348,255,71.6
JFK,LAX,AA,-6,-5,346,255,71.6
JFK,LAX,AA,-6,-3,325,255,71.6
JFK,LAX,AA,-6,1,340,255,71.6
JFK,LAX,AA,-6,5,351,255,71.6
JFK,LAX,AA,-6,9,359,255,71.6
JFK,LAX,AA,-6,18,357,255,71.6
JFK,LAX,AA,-6,23,354,255,71.6
JFK,LAX,AA,-6,26,350,255,71.6
JFK,LAX,AA,-5,-51,324,255,71.6
JFK,LAX,AA,-5,-49,323,255,71.6
JFK,LAX,AA,-5,-48,303,255,71.6
JFK,LAX,AA,-5,-46,306,255,71.6
JFK,LAX,AA,-5,-45,319,255,71.6
JFK,LAX,AA,-5,-38,327,255,71.6
JFK,LAX,AA,-5,-37,318,255,71.6
JFK,LAX,AA,-5,-34,323,255,71.6
JFK,LAX,AA,-5,-33,324,255,71.6
JFK,LAX,AA,-5,-33,327,255,71.6
JFK,LAX,AA,-5,-33,330,255,71.6
JFK,LAX,AA,-5,-32,332,255,71.6
JFK,LAX,AA,-5,-31,327,255,71.6
JFK,LAX,AA,-5,-31,338,255,71.6
JFK,LAX,AA,-5,-26,322,255,71.6
JFK,LAX,AA,-5,-26,329,255,71.6
JFK,LAX,AA,-5,-24,334,255,71.6
JFK,LAX,AA,-5,-24,336,255,71.6
JFK,LAX,AA,-5,-22,325,255,71.6
JFK,LAX,AA,-5,-21,332,255,71.6
JFK,LAX,AA,-5,-20,337,255,71.6
JFK,LAX,AA,-5,-19,334,255,71.6
JFK,LAX,AA,-5,-18,334,255,71.6
JFK,LAX,AA,-5,-16,324,255,71.6
JFK,LAX,AA,-5,-16,328,255,71.6
JFK,LAX,AA,-5,-16,338,255,71.6
JFK,LAX,AA,-5,-16,345,255,71.6
JFK,LAX,AA,-5,-9,343,255,71.6
JFK,LAX,AA,-5,-8,341,255,71.6
JFK,LAX,AA,-5,-8,346,255,71.6
JFK,LAX,AA,-5,-7,344,255,71.6
JFK,LAX,AA,-5,-6,330,255,71.6
JFK,LAX,AA,-5,-5,346,255,71.6
JFK,LAX,AA,-5,-5,348,255,71.6
JFK,LAX,AA,-5,-2,358,255,71.6
JFK,LAX,AA,-5,-1,336,255,71.6
JFK,LAX,AA,-5,-1,351,255,71.6
JFK,LAX,AA,-5,0,347,255,71.6
JFK,LAX,AA,-5,1,344,255,71.6
JFK,LAX,AA,-5,1,351,255,71.6
JFK,LAX,AA,-5,4,342,255,71.6
JFK,LAX,AA,-5,5,349,255,71.6
JFK,LAX,AA,-5,7,352,255,71.6
JFK,LAX,AA,-5,20,364,255,71.6
JFK,LAX,AA,-5,20,366,255,71.6
JFK,LAX,AA,-5,23,354,255,71.6
JFK,LAX,AA,-4,-56,298,255,71.6
JFK,LAX,AA,-4,-49,314,255,71.6
JFK,LAX,AA,-4,-46,311,255,71.6
JFK,LAX,AA,-4,-41,309,255,71.6
JFK,LAX,AA,-4,-37,328,255,71.6
JFK,LAX,AA,-4,-36,325,255,71.6
JFK,LAX,AA,-4,-35,327,255,71.6
JFK,LAX,AA,-4,-34,320,255,71.6
JFK,LAX,AA,-4,-33,324,255,71.6
JFK,LAX,AA,-4,-32,328,255,71.6
JFK,LAX,AA,-4,-32,341,255,71.6
JFK,LAX,AA,-4,-30,321,255,71.6
JFK,LAX,AA,-4,-29,323,255,71.6
JFK,LAX,AA,-4,-29,334,255,71.6
JFK,LAX,AA,-4,-26,326,255,71.6
JFK,LAX,AA,-4,-25,331,255,71.6
JFK,LAX,AA,-4,-23,327,255,71.6
JFK,LAX,AA,-4,-23,328,255,71.6
JFK,LAX,AA,-4,-23,331,255,71.6
JFK,LAX,AA,-4,-22,328,255,71.6
JFK,LAX,AA,-4,-22,332,255,71.6
JFK,LAX,AA,-4,-21,328,255,71.6
JFK,LAX,AA,-4,-18,342,255,71.6
JFK,LAX,AA,-4,-17,330,255,71.6
JFK,LAX,AA,-4,-16,330,255,71.6
JFK,LAX,AA,-4,-16,335,255,71.6
JFK,LAX,AA,-4,-15,337,255,71.6
JFK,LAX,AA,-4,-15,342,255,71.6
JFK,LAX,AA,-4,-13,345,255,71.6
JFK,LAX,AA,-4,-12,336,255,71.6
JFK,LAX,AA,-4,-12,341,255,71.6
JFK,LAX,AA,-4,-11,345,255,71.6
JFK,LAX,AA,-4,-10,344,255,71.6
JFK,LAX,AA,-4,-10,345,255,71.6
JFK,LAX,AA,-4,-10,346,255,71.6
JFK,LAX,AA,-4,-9,337,255,71.6
JFK,LAX,AA,-4,-8,346,255,71.6
JFK,LAX,AA,-4,-7,342,255,71.6
JFK,LAX,AA,-4,-7,345,255,71.6
JFK,LAX,AA,-4,-6,345,255,71.6
JFK,LAX,AA,-4,-5,344,255,71.6
JFK,LAX,AA,-4,-4,357,255,71.6
JFK,LAX,AA,-4,-2,339,255,71.6
JFK,LAX,AA,-4,-1,343,255,71.6
JFK,LAX,AA,-4,0,344,255,71.6
JFK,LAX,AA,-4,0,358,255,71.6
JFK,LAX,AA,-4,1,336,255,71.6
JFK,LAX,AA,-4,5,353,255,71.6
JFK,LAX,AA,-4,6,341,255,71.6
JFK,LAX,AA,-4,11,363,255,71.6
JFK,LAX,AA,-4,13,349,255,71.6
JFK,LAX,AA,-4,19,370,255,71.6
JFK,LAX,AA,-4,22,366,255,71.6
JFK,LAX,AA,-3,-65,307,255,71.6
JFK,LAX,AA,-3,-62,307,255,71.6
JFK,LAX,AA,-3,-54,322,255,71.6
JFK,LAX,AA,-3,-53,315,255,71.6
JFK,LAX,AA,-3,-50,309,255,71.6
JFK,LAX,AA,-3,-45,309,255,71.6
JFK,LAX,AA,-3,-40,327,255,71.6
JFK,LAX,AA,-3,-38,309,255,71.6
JFK,LAX,AA,-3,-37,315,255,71.6
JFK,LAX,AA,-3,-35,316,255,71.6
JFK,LAX,AA,-3,-32,330,255,71.6
JFK,LAX,AA,-3,-30,328,255,71.6
JFK,LAX,AA,-3,-29,332,255,71.6
JFK,LAX,AA,-3,-26,313,255,71.6
JFK,LAX,AA,-3,-26,345,255,71.6
JFK,LAX,AA,-3,-23,321,255,71.6
JFK,LAX,AA,-3,-22,339,255,71.6
JFK,LAX,AA,-3,-22,343,255,71.6
JFK,LAX,AA,-3,-22,348,255,71.6
JFK,LAX,AA,-3,-21,334,255,71.6
JFK,LAX,AA,-3,-20,333,255,71.6
JFK,LAX,AA,-3,-18,343,255,71.6
JFK,LAX,AA,-3,-18,345,255,71.6
JFK,LAX,AA,-3,-14,337,255,71.6
JFK,LAX,AA,-3,-14,341,255,71.6
JFK,LAX,AA,-3,-13,339,255,71.6
JFK,LAX,AA,-3,-12,344,255,71.6
JFK,LAX,AA,-3,-11,355,255,71.6
JFK,LAX,AA,-3,-9,339,255,71.6
